SID,hholds,totalpop,male,female,othergender,DivID,Division,DisID,District,Area
12699,11,50,26,24,0,58,Maulvibazar,65,Kulaura   ,Nurani Colony    
12700,7,28,14,14,0,58,Maulvibazar,65,Kulaura   ,Jamai Colony    
12701,7,29,14,15,0,58,Maulvibazar,65,Kulaura   ,Monnan Colony    
12702,7,15,10,5,0,58,Maulvibazar,65,Kulaura   ,Siraj Miar Colony   
12703,6,17,8,9,0,58,Maulvibazar,65,Kulaura   ,Mohur Ali Colony   
12704,6,23,14,9,0,58,Maulvibazar,65,Kulaura   ,Mohur Ali Colony   
12705,8,21,13,8,0,58,Maulvibazar,65,Kulaura   ,Dhanai Colony    
12706,6,18,9,9,0,58,Maulvibazar,65,Kulaura   ,Sajib Colony    
12707,9,36,15,21,0,58,Maulvibazar,65,Kulaura   ,Japani Colony    
12708,22,79,38,41,0,58,Maulvibazar,65,Kulaura   ,Nunur (Rasel) Colony   
12709,5,24,14,10,0,58,Maulvibazar,65,Kulaura   ,Moynar Colony    
12710,5,22,11,11,0,58,Maulvibazar,65,Kulaura   ,Khokan Colony    
12711,15,70,38,32,0,58,Maulvibazar,65,Kulaura   ,Sader Colony    
12712,13,52,24,28,0,58,Maulvibazar,65,Kulaura   ,Tunur Colony    
12713,7,33,17,16,0,58,Maulvibazar,65,Kulaura   ,Ruhuler Colony    
12714,5,23,10,13,0,58,Maulvibazar,65,Kulaura   ,Safiker Colony    
12715,6,27,15,12,0,58,Maulvibazar,65,Kulaura   ,Taib Colony    
12716,13,44,26,18,0,58,Maulvibazar,65,Kulaura   ,Akbar Clolony    
12717,6,25,13,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mizaner Colony    
12718,6,24,17,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shahid Miar Colony   
12719,11,60,31,29,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Ashid Miar Colony   
12720,6,31,20,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shaheen Mia Colony   
12721,6,34,15,19,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Jalil Basti    
12722,10,41,21,20,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Selimer Basti    
12723,10,45,21,24,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Munshir Colony    
12724,7,41,22,19,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Hena Londani Colony   
12725,8,26,10,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Liakot Basti    
12726,8,32,16,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Hannan Basti    
12727,6,25,14,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Methor Patti    
12728,6,31,16,15,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Boro Bari Colony   
12729,7,30,16,14,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Siraj Miar Colony   
12730,6,27,14,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Kutub Miar Colony   
12731,5,19,10,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Optu Miar Colony   
12732,6,21,8,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Monir Miar Colony   
12733,5,22,10,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Babul Miar Colony   
12734,7,38,23,15,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Yousuf Miar Colony   
12735,8,42,22,20,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shamim Miar Colony   
12736,8,37,14,22,1,58,Maulvibazar,74,Maulvibazar Sadar  ,Khur Shed Mi A Colony 
12737,5,13,6,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shahanur Rahman    
12738,6,27,13,14,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Tajullar Colony    
12739,18,99,41,58,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Ukiler Colony    
12740,9,36,19,16,1,58,Maulvibazar,74,Maulvibazar Sadar  ,Moshu Khan Colony   
12741,35,126,57,69,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Moular Colony    
12742,8,39,19,20,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Kabir Miar Colony   
12743,18,86,41,45,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Somsur Colony    
12744,5,19,9,10,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Nazrul Colony    
12745,5,17,9,8,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Azad Miar Colony   
12746,5,14,7,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Alam Master Colony   
12747,7,27,11,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Burhan Miar Colony   
12748,5,18,9,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Monohar Miar Colony   
12749,11,55,26,29,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Faruk Miar Colony   
12750,5,18,11,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Modhu Miar Colony   
12751,5,11,5,6,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Pervez Miar Colony   
12752,5,21,12,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Belal Miar Colony   
12753,5,24,12,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mannan Mia Colony   
12754,5,12,6,6,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mollar Colony    
12755,13,35,17,18,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mobarak Landani Colony   
12756,7,25,14,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Samir Hajir Colony   
12757,7,20,10,10,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Masum Monjil    
12758,7,18,9,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Khosru Miar Colony   
12759,6,30,13,17,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mollar Colony    
12760,20,94,52,42,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Khosru Miar Colony   
12761,5,22,14,8,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Ataur Miar Colony   
12762,8,28,16,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Nazrul Miar Colony   
12763,7,45,22,23,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Suman Miar Colony   
12764,5,18,10,8,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Swapan Miar Colony   
12765,5,24,12,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Methor Patti    
12766,9,36,20,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Firoj Miar Colony   
12767,5,27,14,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shefa Mia    
12768,12,48,19,29,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Abu Lais Purba Colony  
12769,10,45,21,24,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Jamal Commissionar Basti   
12770,5,21,12,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Miadan Mia Basti   
12771,13,68,43,25,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Faruk Miar Basti   
12772,16,71,39,32,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Asad Miar Basti   
12773,5,26,14,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Masuk Miar Basti   
12774,10,37,15,22,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Reba Miar Basti   
12775,8,34,18,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shawan Vila    
12776,5,26,12,14,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mahamud Mia    
12777,10,52,24,28,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Dhakaiya Basti    
12778,5,17,11,6,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Luchu Mia & Other  
12779,10,60,31,29,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Foysal Commissionar    
12780,6,26,15,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Abul Hossen Colony   
12781,10,46,21,25,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Siraj Mia    
12782,8,55,25,30,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Jalil Miar Colony   
12783,6,20,13,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Anowar Aleya Collage   
12784,7,30,19,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Tota Mia Colony   
12785,13,53,23,30,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Foysal Miar Colony   
12786,31,155,85,70,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Rashel Miar Basti   
12787,10,44,23,21,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shafik Miar Colony   
12788,5,17,9,8,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mukti Miar Colony   
12789,9,35,17,18,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Goal Haji    
12790,15,69,37,32,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Tara Mia Colony   
12791,5,29,16,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Motalib Colony    
12792,10,52,22,30,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Alamgir Mia Colony   
12793,5,24,12,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mukit Colony    
12794,27,111,54,57,0,58,Maulvibazar,74,Maulvibazar Sadar  ,"Ramij, Yeakub    "
12795,15,53,24,29,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Batchu Mia Colony   
12796,6,28,11,17,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Gias Mia Colony   
12797,7,35,22,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Ful Mia Colony   
12798,6,23,10,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Abul Mia Colony   
12799,7,30,14,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Rouf Mia Colony   
12800,8,29,15,14,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Farid Mia    
12801,5,17,8,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Azad     
12802,9,33,14,19,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mamun     
12803,5,19,10,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Billal     
12804,20,85,46,39,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mortuza     
12805,7,25,12,12,1,58,Maulvibazar,74,Maulvibazar Sadar  ,Kawsar     
12806,10,33,19,14,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mukbul     
12807,12,52,29,23,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shamsu Mia Colony   
12808,10,37,21,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shajahaner Basti    
12809,10,40,16,24,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Allad Das    
12810,9,42,19,23,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Samsu Vila    
12811,29,142,87,55,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shapla Colony    
12812,5,23,11,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Wahid Miar Colony   
12813,10,63,47,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Nazrul Miar Colony   
12814,10,82,74,8,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Faruk Miar Colony   
12815,5,20,12,8,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Azir Uddin    
12816,7,27,11,16,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Harun Mia    
12817,6,34,17,17,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Suleman Miar Basti   
12818,5,16,9,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Ershad Miacolony    
12819,10,35,22,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mahashin Membar    
12820,5,21,9,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Aka Mia Basti   
12821,5,21,10,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Mintu Miar Colony   
12822,6,25,10,15,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Khorshid Miar Colony   
12823,8,32,15,17,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Tarikul Miah    
12824,8,37,19,18,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Kabir Mia Mastar   
12825,6,19,10,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Adil     
12826,5,18,11,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Latif Miar Colony   
12827,9,40,20,20,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Karim Chow Colony   
12828,9,47,22,25,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Selina Begum    
12829,5,10,7,3,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Bakul Mia Basti   
12830,10,42,19,23,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Nanu Mia Colony   
12831,5,19,7,12,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Wakir Mia Basti   
12832,17,80,38,42,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Najir Mia Colony   
12833,10,34,13,21,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Captain Miah Colony   
12834,9,54,24,30,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Abu Salek Mia Basti  
12835,19,55,30,25,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Akhlis Membar    
12836,8,24,13,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Dr. Basid Colony   
12837,9,41,17,24,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Rahim Contractor    
12838,5,18,11,7,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Zilu Haji Colony   
12839,9,34,15,19,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Abul Miar Colony   
12840,8,35,14,21,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Wahid Miar Colony   
12841,7,31,18,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Lokman Mia Colony   
12842,27,122,61,61,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Seju Mia & Others Colony 
12843,5,21,12,9,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Shawkat Miar Colony   
12844,9,38,18,20,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Faruk Miar Colony   
12845,6,22,12,10,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Jamal Miar Colony   
12846,9,38,21,17,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Siraj Mia Colony   
12847,8,36,18,18,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Seju Mia Coloney   
12848,6,21,10,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Faruk Miar Colony   
12849,7,23,12,11,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Late Darud Ali Colony  
12850,13,54,33,21,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Omar Uddin    
12851,10,48,22,26,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Ayub Master    
12852,10,43,25,18,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Tofayel Ahmed    
12853,17,71,39,32,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Kuddus Mia    
12854,8,34,16,18,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Selim Miar Colony   
12855,10,54,27,27,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Taher Ali Tota Mia  
12856,14,66,34,32,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Khosru Miar Colony   
12857,6,28,15,13,0,58,Maulvibazar,74,Maulvibazar Sadar  ,Hazur Colony    
